Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Section 1, Bandar Mahkota Cheras","For Sale: RM 630,000",Freehold,Terrace,"1,712 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 367.99 psf),"<span class=""view-count"">48</span>",3.0471613020999997,101.7861521244,"Jalan Putera, Bandar Mahkota Cheras, 43200 Cheras, Selangor"
"Expressionz Professional Suites, Titiwangsa","For Sale: RM 830,000",Freehold,Condominium,643 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 1290.82 psf),"<span class=""view-count"">57</span>",3.1724823793,101.7124986649,"Jalan Tun Razak, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan"
"The Haute, Keramat","For Sale: RM 645,000",Freehold,Condominium,"1,003 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 643.07 psf),"<span class=""view-count"">73</span>",3.1711326168,101.72732591629999,"Off Jalan Padang Tembak, Kampung Dato Keramat, 54000 Kuala Lumpur"
"M Suites, Ampang Hilir","For Sale: RM 580,000",Freehold,Condominium,502 SQ. FT,Fully Furnished,0  Bedrooms,1  Bathrooms,(RM 1155.38 psf),"<span class=""view-count"">73</span>",3.160109,101.735394,"No. 283 Jalan Ampang, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Pertama Complex, Dang Wangi","For Sale: RM 549,000",Freehold,Shop,390 SQ. FT,Unfurnished,N / A,N / A,(RM 1407.69 psf),"<span class=""view-count"">29</span>",3.1577634457999997,101.69524669649999,
"The Vistana Residences, Titiwangsa","For Sale: RM 650,000",Freehold,Condominium,"1,380 SQ. FT",Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 471.01 psf),"<span class=""view-count"">61</span>",3.1709397935,101.698025465,"Off Jalan Lumut, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan"
"Cengal Condominium, Bandar Sri Permaisuri","For Sale: RM 390,000",Freehold,Condominium,832 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 468.75 psf),"<span class=""view-count"">66</span>",3.0992070295999996,101.71059429649999,"Jalan Sri Permaisuri 3, Bandar Sri Permaisuri, 56000 Kuala Lumpur"
"Suasana Sentral Loft, KL Sentral","For Sale: RM 1,300,000",Freehold,Condominium,"1,582 SQ. FT",Semi Furnished,3  Bedrooms,3  Bathrooms,(RM 821.74 psf),"<span class=""view-count"">70</span>",3.131598,101.683842,"Jalan Stesyen Central 3, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan"
"Kinrara Mas, Bukit Jalil","For Sale: RM 465,000",Freehold,Condominium,"1,091 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 426.21 psf),"<span class=""view-count"">83</span>",3.05965,101.65,"Jalan Mas 1, Bandar Kinrara, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Menara Duta 1, Dutamas","For Sale: RM 529,000",Freehold,Condominium,"1,442 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 366.85 psf),"<span class=""view-count"">60</span>",3.1804099999999997,101.65799999999999,"Jalan Dutamas Raya, Taman Desa Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"J.dupion, Cheras","For Sale: RM 579,000",Freehold,Condominium,814 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 711.3 psf),"<span class=""view-count"">67</span>",3.1137018144,101.72699332239999,"Jalan Sembilang, Taman Tenaga, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Prima Duta, Dutamas","For Sale: RM 680,000",Freehold,Condominium,"1,625 SQ. FT",Unfurnished,3  Bedrooms,3  Bathrooms,(RM 418.46 psf),"<span class=""view-count"">105</span>",3.18079,101.661,"No. 12, Jalan Dutamas Raya, Taman Segambut Sppk, 51200 Kuala Lumpur, Wilayah Persekutuan"
"The Saffron, Sentul","For Sale: RM 600,000",Freehold,Condominium,"1,001 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 599.4 psf),"<span class=""view-count"">118</span>",3.18102,101.69,"Sentul Link, Sentul East, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bahagia, Cheras","For Sale: RM 575,000",Freehold,Terrace,"1,800 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 319.44 psf),"<span class=""view-count"">62</span>",3.0953093999999997,101.74456579999999,
"K Residence, KLCC","For Sale: RM 3,050,000",Freehold,Condominium,"2,466 SQ. FT",Semi Furnished,4  Bedrooms,4  Bathrooms,(RM 1236.82 psf),"<span class=""view-count"">122</span>",3.15945,101.713,"Jalan Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Menara Duta 2, Dutamas","For Sale: RM 530,000",Freehold,Condominium,"1,443 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 367.29 psf),"<span class=""view-count"">68</span>",3.17988,101.65799999999999,"Jalan Dutamas Raya, Taman Segambut, 52100 Segambut, Kuala Lumpur, Wilayah Persekutuan"
"Q Sentral, KL Sentral","For Sale: RM 64,000,000",Freehold,Office,"34,196 SQ. FT",Semi Furnished,N / A,N / A,(RM 1871.56 psf),"<span class=""view-count"">33</span>",3.1368041388,101.68764129280001,"Jalan Stesen Sentral, KL Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan"
"Suria Jelatek Residence, Ampang Hilir","For Sale: RM 530,000",Freehold,Condominium,"1,089 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 486.69 psf),"<span class=""view-count"">105</span>",3.1631089924,101.73553884030001,"No.7 Ampang Hilir, Jalan Jelatek, 54200 Kuala Lumpur, Wilayah Persekutuan"
"Tasik Heights Apartment, Bandar Tasik Selatan","For Sale: RM 279,000",Freehold,Apartment,854 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 326.7 psf),"<span class=""view-count"">80</span>",3.075487863,101.7193114758,"Jalan Liku Tasik Selatan 21/146, Bandar Tasik Selatan, 57000 Cheras, Wilayah Persekutuan"
"Sri Penara, Bandar Sri Permaisuri","For Sale: RM 220,000",Freehold,Apartment,650 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 338.46 psf),"<span class=""view-count"">85</span>",3.0978817932,101.7092799072,"Jalan Sri Permaisuri 1, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur","For Sale: RM 785,000",Freehold,Terrace,"1,260 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 623.02 psf),"<span class=""view-count"">80</span>",3.216745,101.74824699999999,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Platinum Lake PV10, Setapak","For Sale: RM 328,000",Freehold,Condominium,880 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 372.73 psf),"<span class=""view-count"">64</span>",3.2037728061,101.7148965597,"No. 2 Jalan Danau Saujana 2, Danau Kota, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 5,500,000",Freehold,Bungalow,"7,400 SQ. FT",Fully Furnished,7  Bedrooms,6  Bathrooms,(RM 743.24 psf),"<span class=""view-count"">376</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 1,380,000",Freehold,Shop,"2,667 SQ. FT",Semi Furnished,N / A,N / A,(RM 517.44 psf),"<span class=""view-count"">197</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Desa Sri Puteri Apartments, Desa Petaling","For Sale: RM 250,000",Freehold,Apartment,853 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 293.08 psf),"<span class=""view-count"">328</span>",3.0845513469,101.71453714370001,"Jalan 1/125G, Taman Desa Petaling, 57100 Kuala Lumpur"
"First Residence, Kepong","For Sale: RM 480,000",Leasehold,Condominium,930 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 516.13 psf),"<span class=""view-count"">328</span>",3.2083896969,101.6478359699,"No. 71, 57, Jalan Api-Api 1, Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan"
"The Goodwood Residence, Bangsar South","For Sale: RM 676,000",Freehold,Serviced Residence,947 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 713.83 psf),"<span class=""view-count"">33</span>",3.1085515,101.66444770000001,"Bangsar South, 59200 Kuala Lumpur"
"Suria Jelatek Residence, Ampang Hilir","For Sale: RM 620,000",Freehold,Condominium,"1,420 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 436.62 psf),"<span class=""view-count"">38</span>",3.1631089924,101.73553884030001,"No.7 Ampang Hilir, Jalan Jelatek, 54200 Kuala Lumpur, Wilayah Persekutuan"
"The Pearl, KLCC","For Sale: RM 4,200,000",Freehold,Condominium,"3,109 SQ. FT",Fully Furnished,4  Bedrooms,4  Bathrooms,(RM 1350.92 psf),"<span class=""view-count"">76</span>",3.151432,101.717026,"Jalan Stonor, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Pavilion Suites, Bukit Bintang","For Sale: RM 2,200,000",Freehold,Condominium,718 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 3064.07 psf),"<span class=""view-count"">78</span>",3.1485506155,101.7125362158,"Jalan Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Zehn Bukit Pantai, Bangsar","For Sale: RM 2,200,000",Freehold,Condominium,"2,569 SQ. FT",Fully Furnished,3 + 2 Bedrooms,4  Bathrooms,(RM 856.36 psf),"<span class=""view-count"">85</span>",3.121029,101.666772,"No. 12 Jalan Bukit Pantai, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan"
"The Saffron, Sentul","For Sale: RM 1,250,000",Freehold,Condominium,"1,757 SQ. FT",Semi Furnished,3 + 1 Bedrooms,3 + 1 Bathrooms,(RM 711.44 psf),"<span class=""view-count"">104</span>",3.18102,101.69,"Sentul Link, Sentul East, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Bukit Bintang City Centre, Pudu","For Sale: RM 490,000",Freehold,Apartment,"1,100 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 445.45 psf),"<span class=""view-count"">65</span>",3.1406018058,101.7076706886,"Jalan Hang Tuah, Pudu, 55100 Kuala Lumpur"
"Seasons Garden Residences, Wangsa Maju","For Sale: RM 480,000",Freehold,Apartment,770 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 623.38 psf),"<span class=""view-count"">60</span>",3.1879938088,101.73404216770001,"Jalan 26/26, Taman Setapak Jaya, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Est8 @ Seputeh, Seputeh","For Sale: RM 800,000",Leasehold,Serviced Residence,"1,084 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 738.01 psf),"<span class=""view-count"">85</span>",3.115927,101.6802996,
"Est8 @ Seputeh, Seputeh","For Sale: RM 555,000",Leasehold,Serviced Residence,753 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 737.05 psf),"<span class=""view-count"">78</span>",3.115927,101.6802996,
"Est8 @ Seputeh, Seputeh","For Sale: RM 885,000",Leasehold,Duplex,"1,213 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 729.6 psf),"<span class=""view-count"">62</span>",3.115927,101.6802996,
"Est8 @ Seputeh, Seputeh","For Sale: RM 796,000",Leasehold,Serviced Residence,"1,084 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 734.32 psf),"<span class=""view-count"">60</span>",3.115927,101.6802996,
"Kiaraville, Mont Kiara","For Sale: RM 1,800,000",Freehold,Condominium,"2,400 SQ. FT",Fully Furnished,5  Bedrooms,4  Bathrooms,(RM 750.0 psf),"<span class=""view-count"">206</span>",3.17294,101.66,"Changkat Duta Kiara, Puncak Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Tribeca, Bukit Bintang","For Sale: RM 1,900,000",Freehold,Condominium,868 SQ. FT,Fully Furnished,2  Bedrooms,2  Bathrooms,(RM 2188.94 psf),"<span class=""view-count"">76</span>",3.1469383618,101.7162135243,"Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan"
"Sri Putramas II, Dutamas","For Sale: RM 548,000",Freehold,Condominium,"1,295 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 423.17 psf),"<span class=""view-count"">72</span>",3.1806,101.67399999999999,"Jalan Putramas 1, Off Jalan Kuching, 51200 Kuala Lumpur, Wilayah Persekutuan"
"The ERA, Segambut","For Sale: RM 431,000",Freehold,Condominium,660 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 653.03 psf),"<span class=""view-count"">69</span>",3.1819735165,101.67532324790001,"Jalan Segambut, Segambut, 51200 Kuala Lumpur"
"Publika Shopping Gallery, Dutamas","For Sale: RM 457,322",Freehold,Condominium,812 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 563.2 psf),"<span class=""view-count"">61</span>",3.1711671000000003,101.6662111,
"Publika Shopping Gallery, Dutamas","For Sale: RM 453,266",Freehold,Condominium,780 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 581.11 psf),"<span class=""view-count"">60</span>",3.1711671000000003,101.6662111,
"Solaris Dutamas, Dutamas","For Sale: RM 472,113",Freehold,Condominium,811 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 582.14 psf),"<span class=""view-count"">63</span>",3.17124,101.66585,"Solaris Dutamas 1, Jalan Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Kuchai Jaya, Kuchai Lama","For Sale: RM 3,500,000",Freehold,Shop,"1,540 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 2272.73 psf),"<span class=""view-count"">31</span>",3.090872,101.684614,"Taman Kuchai Jaya, Kuchai Lama, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Winner Heights, Desa Petaling","For Sale: RM 260,000",Freehold,Condominium,"1,009 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 257.68 psf),"<span class=""view-count"">58</span>",3.083759,101.705439,"Jalan 2/125, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Pelangi Condominium, Sentul","For Sale: RM 380,000",Freehold,Condominium,"1,197 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 317.46 psf),"<span class=""view-count"">60</span>",3.2048118761,101.6914862394,"Jalan Pelangi 9, Taman Pelangi, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Bintang Mas, Bandar Sri Permaisuri","For Sale: RM 420,000",Leasehold,Condominium,"1,160 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 362.07 psf),"<span class=""view-count"">77</span>",3.1124055408999998,101.717530489,"Jalan Jelawat 1, Taman Ikan Emas, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bangsar, Kuala Lumpur","For Sale: RM 1,500,000",Freehold,Terrace,"1,500 SQ. FT",Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 1000.0 psf),"<span class=""view-count"">75</span>",3.1254324809,101.67760849,"59200 Bangsar, Kuala Lumpur"
"Plaza Mont Kiara, Mont Kiara","For Sale: RM 954,000",Freehold,Office,"1,400 SQ. FT",Semi Furnished,N / A,N / A,(RM 681.43 psf),"<span class=""view-count"">31</span>",3.165787,101.65195600000001,"No. 2 Jalan Kiara, Mont’Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Prima Impian, Segambut","For Sale: RM 1,100,000",Freehold,Terrace,"2,200 SQ. FT",Fully Furnished,4  Bedrooms,3  Bathrooms,(RM 500.0 psf),"<span class=""view-count"">54</span>",3.1820163657,101.6463339329,"Jalan Prima Impian, Taman Prima Impian, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Azelia Residence, Bandar Sri Damansara","For Sale: RM 1,400,000",Freehold,Condominium,"2,110 SQ. FT",Semi Furnished,3 + 1 Bedrooms,4  Bathrooms,(RM 663.51 psf),"<span class=""view-count"">82</span>",3.1982458111,101.61633133870001,"Damansara Avenue, Bandar Sri Damansara, Kuala Lumpur, Wilayah Persekutuan"
"Impiana Apartment, Kepong","For Sale: RM 340,000",Freehold,Condominium,742 SQ. FT,Semi Furnished,2  Bedrooms,2  Bathrooms,(RM 458.22 psf),"<span class=""view-count"">80</span>",3.211475,101.610006,"Jalan Wangsa 3/8, Taman Wangsa Permai, 52100 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Platinum Lake PV10, Setapak","For Sale: RM 312,000",Freehold,Condominium,"1,000 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 312.0 psf),"<span class=""view-count"">52</span>",3.2037728061,101.7148965597,"No. 2 Jalan Danau Saujana 2, Danau Kota, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Raya, Batu 9 Cheras","For Sale: RM 580,000",Leasehold,Terrace,"1,900 SQ. FT",Semi Furnished,6  Bedrooms,3  Bathrooms,(RM 305.26 psf),"<span class=""view-count"">75</span>",3.0668956949,101.77157163620001,"Taman Sri Raya, 43200 Batu 9 Cheras, Selangor ‎"
"Taman OUG, Old Klang Road","For Sale: RM 5,500,000",Freehold,Bungalow,"8,400 SQ. FT",Fully Furnished,7  Bedrooms,6  Bathrooms,(RM 654.76 psf),"<span class=""view-count"">315</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Taman OUG, Old Klang Road","For Sale: RM 539,000",Leasehold,Condominium,"1,030 SQ. FT",Unfurnished,3  Bedrooms,2  Bathrooms,(RM 523.3 psf),"<span class=""view-count"">72</span>",3.073409,101.676879,"Taman Overseas Union, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Grove, Sungai Besi","For Sale: RM 2,700,000",Freehold,Semi Detached,"4,365 SQ. FT",Unfurnished,4 + 1 Bedrooms,6  Bathrooms,(RM 618.56 psf),"<span class=""view-count"">42</span>",3.0568678403,101.7107176781,"Lake Fields, Taman Tasik Damai, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"18 Madge, Ampang Hilir","For Sale: RM 2,696,800",Freehold,Condominium,"2,238 SQ. FT",Unfurnished,3 + 1 Bedrooms,3 + 2 Bathrooms,(RM 1205.0 psf),"<span class=""view-count"">79</span>",3.1567403970999997,101.72767192129999,"No. 18 Jalan Madge, Taman U Thant, 55000 Kuala Lumpur, Wilayah Persekutuan"
"216 Residences, Kuchai Lama","For Sale: RM 468,350",Freehold,Condominium,685 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 683.72 psf),"<span class=""view-count"">34</span>",3.0917185152999997,101.6832518578,"Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200 Kuala Lumpur"
"Shaftsbury Putrajaya, Putrajaya","For Sale: RM 455,000",Freehold,Serviced Residence,686 SQ. FT,Fully Furnished,2  Bedrooms,1  Bathrooms,(RM 663.27 psf),"<span class=""view-count"">33</span>",2.9400622235000005,101.7134642601,"Jalan Alamanda, Presint 1, 62000 Putrajaya, Selangor"
"Taman Ikhlas, Bandar Tun Razak","For Sale: RM 719,000",Freehold,Terrace,"1,500 SQ. FT",Semi Furnished,4  Bedrooms,3  Bathrooms,(RM 479.33 psf),"<span class=""view-count"">41</span>",3.0851022,101.7177535,
"Casa Idaman, Jalan Ipoh","For Sale: RM 438,000",Freehold,Condominium,"1,007 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 434.96 psf),"<span class=""view-count"">84</span>",3.2038799267,101.68062865729999,"No. 5 Jalan 1/12D, Kampung Batu Muda, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Casa Idaman, Jalan Ipoh","For Sale: RM 450,000",Freehold,Condominium,"1,007 SQ. FT",Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 446.87 psf),"<span class=""view-count"">116</span>",3.2038799267,101.68062865729999,"No. 5 Jalan 1/12D, Kampung Batu Muda, 51100 Kuala Lumpur, Wilayah Persekutuan"
"3 Kia Peng, KLCC","For Sale: RM 2,900,000",Freehold,Condominium,"3,383 SQ. FT",Fully Furnished,4 + 1 Bedrooms,4  Bathrooms,(RM 857.23 psf),"<span class=""view-count"">1510</span>",3.152096,101.713775,"No. 3 Jalan Kia Peng, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Taman Hulu Langat Jaya, Batu 9 Cheras","For Sale: RM 13,000,000",Freehold,Land,,Unfurnished,0  Bedrooms,0  Bathrooms,(RM 0.0 psf),"<span class=""view-count"">1532</span>",3.0685241411,101.78221464159999,
"Connaught Avenue, Cheras","For Sale: RM 370,000",Freehold,Condominium,950 SQ. FT,Fully Furnished,3  Bedrooms,2  Bathrooms,(RM 389.47 psf),"<span class=""view-count"">2581</span>",3.0793339607999997,101.74178302290001,"Jalan Cheras, Taman Connaught, 56000 Kuala Lumpur, Wilayah Persekutuan"
"OUG Parklane, Old Klang Road","For Sale: RM 345,000",Freehold,Serviced Residence,950 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 363.16 psf),"<span class=""view-count"">1519</span>",3.0669385488,101.6592890024,"Taman OUG Parklane, Jalan Puchong, Off Old Klang Road, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Gaya Bangsar, Bangsar","For Sale: RM 780,000",Freehold,Condominium,784 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 994.9 psf),"<span class=""view-count"">2540</span>",3.1269751341000003,101.67677700520001,"Bangsar Utama, 59000 Kuala Lumpur, WIlayah Persekutuan"
"Tiara Mutiara, Old Klang Road","For Sale: RM 450,000",Freehold,Condominium,852 SQ. FT,Semi Furnished,3  Bedrooms,2  Bathrooms,(RM 528.17 psf),"<span class=""view-count"">3139</span>",3.0749575504,101.6590878367,"Jalan Puchong, Off Old Klang Road, 52800 Kuala Lumpur, Wilayah Persekutuan"
"Seringin Residences, Kuchai Lama","For Sale: RM 920,000",Freehold,Condominium,"1,523 SQ. FT",Unfurnished,3  Bedrooms,3  Bathrooms,(RM 604.07 psf),"<span class=""view-count"">2120</span>",3.0767091881,101.6867655516,"No.8 Jalan Senang Ria, Happy Garden, 58200 Kuchai Lama, Kuala Lumpur"
"8 Petaling, Sri Petaling","For Sale: RM 838,000",Freehold,Condominium,"1,869 SQ. FT",Semi Furnished,4  Bedrooms,4  Bathrooms,(RM 448.37 psf),"<span class=""view-count"">2738</span>",3.0663171674000003,101.69036507610001,"Jalan Radin, Zone K, Bandar Baru Sri Petaling, 57000  Kuala Lumpur, Wilayah Persekutuan."
"The Treez, Bukit Jalil","For Sale: RM 1,359,000",Freehold,Condominium,"1,700 SQ. FT",Semi Furnished,3 + 2 Bedrooms,4  Bathrooms,(RM 799.41 psf),"<span class=""view-count"">2165</span>",3.0561286037,101.6717103124,"Jalan 13/155C, 57000 Bukit Jalil, Kuala Lumpur, Wilayah Persekutuan"
"The Binjai On The Park, KLCC","For Sale: RM 5,124,400",Freehold,Condominium,"2,228 SQ. FT",Semi Furnished,3 + 1 Bedrooms,4  Bathrooms,(RM 2300.0 psf),"<span class=""view-count"">315</span>",3.15475,101.71799999999999,"Jalan Binjai, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Putra Harmoni, Putrajaya","For Sale: RM 295,000",Freehold,Apartment,700 SQ. FT,Unfurnished,3  Bedrooms,2  Bathrooms,(RM 421.43 psf),"<span class=""view-count"">805</span>",2.9383692974,101.67177200319999,
"YOO8 serviced by Kempinski @ 8 Conlay, KLCC","For Sale: RM 2,451,000",Freehold,Serviced Residence,742 SQ. FT,Fully Furnished,1 + 1 Bedrooms,1  Bathrooms,(RM 3303.23 psf),"<span class=""view-count"">2532</span>",3.1512287722,101.7155456543,"Jalan Conlay, 50450 Kuala Lumpur, Wilayah Persekutuan"
"VERVE Suites, Mont Kiara","For Sale: RM 700,000",Freehold,Condominium,672 SQ. FT,Fully Furnished,1  Bedrooms,1  Bathrooms,(RM 1041.67 psf),"<span class=""view-count"">1850</span>",3.16741,101.646,"Taman Sri Hartamas, 5, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
